id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,5.728704027,6.1576333479,6.1561819167,6.4052547474,5.838492592,5.0375189458,6.7213553953,6.7781377348,6.4230844671,6.7783089662,7.0599776394,6.7752917564,6.4114320514,7.2625957109,7.0400782576,7.9583271815,7.2830504387,7.8243060407,8.153470272,8.1264143564
RT_VALUE_PB,P/B Ratio,1,30,lần,1.2941226522,1.4634511741,1.4419735372,1.4122633096,1.3572089618,1.4024478547,1.4995595341,1.5326888466,1.2844192948,1.4333298662,1.5497475945,1.3962862138,1.2897710453,1.1928686793,1.3391061871,1.5490550877,1.3850887997,1.2934065859,1.3430848485,1.2828644243
RT_PRT_ROE,ROE %,1,33,%,0.2507127211,0.2637300164,0.2649167736,0.2479969029,0.2541541819,0.241404856,0.2379142232,0.2479969029,0.2174591984,0.2296713776,0.2285300774,0.2171146112,0.2174591984,0.1755767655,0.2043611798,0.2017246139,0.1991666777,0.1755767655,0.1749605442,0.1633136228
RT_PRT_ROA,ROA %,1,34,%,0.0226247951,0.0245156797,0.0241064619,0.024187983,0.0250189415,0.0239863156,0.0238686591,0.024187983,0.0212152703,0.0232106375,0.0229277307,0.021717062,0.0212152703,0.0165353343,0.0200591695,0.0195870449,0.019116518,0.0165353343,0.0165193965,0.0153965936
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0407134798,0.0419304345,0.0430849183,0.0388986224,0.0431701539,0.0426770109,0.0414348349,0.0388986224,0.0361129042,0.0385359801,0.0379239296,0.0372082094,0.0361129042,0.0292074524,0.0340651547,0.0319282365,0.0303020477,0.0292074524,0.0287151404,0.0288777064
RT_BANK_COF,Cost of Funds (COF),1,36,%,-0.0326806155,-0.0326465226,-0.0346084383,-0.0475793435,-0.0409182985,-0.0462678802,-0.0493541688,-0.0475793435,-0.0334143525,-0.0434575989,-0.0380724116,-0.0351652695,-0.0334143525,-0.0382595263,-0.0343241135,-0.0355713392,-0.0366104863,-0.0382595263,-0.0404300022,-0.0442802363
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.328793429,-0.3561950207,-0.4030919761,-0.3320745938,-0.3166151756,-0.3097368736,-0.3404662799,-0.3320745938,-0.325307516,-0.3383653767,-0.2849762905,-0.3605842723,-0.325307516,-0.3232261322,-0.3401160484,-0.2944468167,-0.3236781672,-0.3232261322,-0.3201134462,-0.2970421857
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,1.0192375798,1.0260887767,0.9994044128,1.0101493542,0.9728765964,1.0037498653,1.0095438866,1.0101493542,1.0807394386,1.027004264,1.0751941288,1.0835438951,1.0807394386,1.1736169155,1.0879960831,1.1169210802,1.1718987654,1.1736169155,1.2458515162,1.2933656682
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.0075788631,0.0100834173,0.0073600895,0.0120738364,0.0097327099,0.0106485042,0.0120082696,0.0120738364,0.0148955379,0.0145192623,0.0147640568,0.0149131927,0.0148955379,0.0097140463,0.0147699255,0.0125672608,0.0109480051,0.0097140463,0.0096704639,0.0102679363
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-1.8508765961,-1.3779232773,-1.5927328021,-0.9116267851,-1.1660529529,-1.0761284965,-0.9462005107,-0.9116267851,-0.7791723904,-0.7855507122,-0.7779675049,-0.8049162723,-0.7791723904,-1.1429001196,-0.7208136342,-0.7632994475,-0.8402234423,-1.1429001196,-1.1396713333,-1.0532732416
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.1198,0.0,0.0,0.125,0.0,0.1276,0.0,0.0,0.118,0.0,0.1179,0.0,0.0,0.1245,0.0,0.1097,0.0,0.0,0.0,0.0
