id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,5.932968923,5.8833610578,5.8948106007,8.2221961723,6.2941922868,6.4041260533,7.4715236957,9.2619683776,7.4468726843,8.7932737692,9.7550014762,8.6688081709,5.5886841516,5.4378369677,6.274213445,7.9497194512,7.4468197397,6.1662026616,5.8443904945,5.3245218322
RT_VALUE_PB,P/B Ratio,1,30,lần,1.1232780137,1.1564767588,1.1382694343,1.1195466412,1.1870752659,1.2221066515,1.2611292264,1.2573887253,1.2017078892,1.1558724836,1.2946798123,1.1568704257,0.8995240327,0.9507793349,0.99680056,1.3268587776,1.2138536221,1.0753642028,0.9693896669,0.8779695861
RT_PRT_ROE,ROE %,1,33,%,0.2036623669,0.2143673408,0.215049321,0.1373711837,0.2031006698,0.1862322356,0.1698294781,0.1373711837,0.1726431517,0.1385288717,0.140584694,0.1400707946,0.1726431517,0.1769898413,0.169000483,0.1689032079,0.1684430144,0.1769898173,0.1713462161,0.165081313
RT_PRT_ROA,ROA %,1,34,%,0.0187043626,0.0198002098,0.0201484667,0.0130265097,0.019610509,0.0178178052,0.0161431026,0.0130265097,0.0156755621,0.0128904412,0.0133725637,0.0133267493,0.0156755621,0.0160228617,0.0162065118,0.0158004197,0.0155035616,0.0160228596,0.0154288921,0.0149146267
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0412467948,0.0407489205,0.0398726422,0.0392733957,0.0379963995,0.0359461121,0.0358299249,0.0392733957,0.0351107271,0.0404534401,0.0413289423,0.0404594514,0.0351107271,0.0302408785,0.0347183455,0.0327926884,0.0314841818,0.0302408785,0.0294175917,0.0289891823
RT_BANK_COF,Cost of Funds (COF),1,36,%,-0.0320358992,-0.0334236551,-0.0377787387,-0.0532405587,-0.0424885249,-0.0487282539,-0.0519945236,-0.0532405587,-0.037749668,-0.0491775553,-0.0439504626,-0.0401895407,-0.037749668,-0.042093001,-0.0387139309,-0.0404153047,-0.0423421168,-0.042093001,-0.046364651,-0.0499008446
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.3854963059,-0.3449674594,-0.3806867548,-0.4127383935,-0.4315552111,-0.4928602956,-0.3192922766,-0.4127383935,-0.3480853787,-0.3576762579,-0.3264814485,-0.3570116317,-0.3480853787,-0.3460643883,-0.4202988175,-0.3799243023,-0.3787632081,-0.3460643883,-0.4585426389,-0.3933194256
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,0.9663994613,0.9600251863,0.8257746627,0.9855975918,0.8594766286,0.889448845,0.9287381058,0.9855975918,1.0309942322,1.0524145442,1.0514054293,1.0440399009,1.0309942322,1.095919584,1.1259576329,1.1539637138,1.1375973903,1.095919584,1.1835095319,1.1721814197
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.0085082528,0.0091281891,0.008431735,0.0204633352,0.0144552099,0.0220916396,0.0297333723,0.0204633352,0.0151928863,0.0223249886,0.020608472,0.0228751229,0.0151928863,0.0128770039,0.0227481841,0.0204909136,0.0222603929,0.0128770039,0.0216614994,0.0185673305
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-1.6146252931,-1.4215744655,-1.3500224686,-0.6370878406,-0.838736288,-0.6089302048,-0.4699453705,-0.6370878406,-0.81312223,-0.6025382758,-0.659853455,-0.5884707067,-0.81312223,-0.9218497096,-0.5705614583,-0.6271657326,-0.6122356512,-0.9218497096,-0.5839102196,-0.6653904613
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.1244,0.0,0.0,0.1239,0.0,0.1111,0.0,0.0,0.132,0.0,0.1317,0.0,0.0,0.1891,0.0,0.1372,0.0,0.0,0.0,0.0
