id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,4.2875034511,4.0063502121,4.8113177098,6.5879287747,6.9808473464,7.0980415979,8.6306477124,6.4573328405,5.5039152316,6.5880550785,6.8190622294,5.9300615076,5.9033842712,4.8071456096,6.6108269668,6.573445465,6.4210471727,5.5381329965,5.9714084428,5.102112207
RT_VALUE_PB,P/B Ratio,1,30,lần,0.6381342066,0.6160406602,0.7017834875,1.1072033735,0.9818551027,1.0527458981,1.1626425286,1.1106742462,1.0175721285,1.1595476177,1.2396677331,1.1625713483,1.1349842583,0.8457332649,1.2561911923,1.1995369559,1.1557434284,0.9885193891,1.097084927,0.9271880207
RT_PRT_ROE,ROE %,1,33,%,0.1554587519,0.1635140006,0.1748884212,0.1879864642,0.1486779335,0.157327731,0.1421984885,0.1879864642,0.2089232001,0.1898364142,0.2036291652,0.2200999374,0.2089232001,0.1958006803,0.2038777472,0.1959311572,0.1931799682,0.1958006803,0.1972106879,0.1949572196
RT_PRT_ROA,ROA %,1,34,%,0.0095622212,0.010768626,0.0109297899,0.0135318107,0.0103665666,0.0109671327,0.0098349296,0.0135318107,0.015854475,0.0134954152,0.0147379985,0.0162446012,0.015854475,0.0126072995,0.0155263149,0.0145068225,0.0133712808,0.0126072995,0.0118912807,0.0113326646
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0296788081,0.0314325344,0.0320454601,0.0354103402,0.0323058374,0.0326730942,0.0309990793,0.0354103402,0.0358052075,0.0338555528,0.0358478556,0.0377201143,0.0358052075,0.0266923552,0.0351822634,0.0319912174,0.0285035207,0.0266923552,0.0234129033,0.02188875
RT_BANK_COF,Cost of Funds (COF),1,36,%,-0.0485201984,-0.04846241,-0.0523106005,-0.0732249193,-0.0563431727,-0.0637530643,-0.0691725809,-0.0732249193,-0.0464378111,-0.0653693482,-0.0566474337,-0.0493554129,-0.0464378111,-0.0453145972,-0.0440448623,-0.0442967944,-0.0443091727,-0.0453145972,-0.0458294561,-0.0488332968
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.4651897495,-0.4208646492,-0.4757718514,-0.4568757979,-0.4229432492,-0.4518874154,-0.7057571031,-0.4568757979,-0.4403154286,-0.4375203276,-0.3700647172,-0.4125796355,-0.4403154286,-0.3309826125,-0.3576945695,-0.2957561291,-0.365304936,-0.3309826125,-0.3890063727,-0.4165973898
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,0.8986095453,0.9568931306,0.956357713,0.9725604556,0.9314492137,0.8889257909,0.8739685552,0.9725604556,1.0593933951,0.9709042016,1.0220977479,1.0782990607,1.0593933951,1.1113369487,1.0082675785,0.977323518,1.0228084976,1.1113369487,1.1372239456,1.0934269314
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.0135597606,0.0203134821,0.0134788387,0.0211337312,0.0201402526,0.0272063012,0.0283668661,0.0211337312,0.0233040758,0.0266046564,0.0256510152,0.02851754,0.0233040758,0.0215585694,0.0248544753,0.0284501153,0.0271304266,0.0215585694,0.0181600422,0.0147263746
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-0.9340215304,-0.5700790402,-0.7722186294,-0.5164727301,-0.5381193671,-0.3785902759,-0.3652094849,-0.5164727301,-0.5282983101,-0.4233048513,-0.4718585573,-0.4525639354,-0.5282983101,-0.533916867,-0.521504261,-0.3902460494,-0.4639401824,-0.533916867,-0.5645401903,-0.6832016184
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.1012,0.0,0.0,0.1116,0.0,0.0945,0.0,0.0,0.1266,0.0,0.1151,0.0,0.0,0.1118,0.0,0.1096,0.0,0.0,0.0,0.0
