id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,22.789281449,11.5821589155,9.8913514737,16.7318095687,10.0254478575,11.9322835098,19.4894211146,14.5936608504,12.8537891904,16.5258666624,15.3374392219,12.6099984925,10.2184108838,28.7263769432,13.6281832733,14.8616190329,14.1007443155,37.1908762212,48.5855615896,64.0022977003
RT_VALUE_PB,P/B Ratio,1,30,lần,2.4366152563,1.5732381707,1.4227348994,1.5021721645,1.4194422634,1.4180841168,1.5883778529,1.4077398973,1.5859206302,1.4363186218,1.4472414549,1.4061048233,1.3544006212,1.2144306156,1.8296394245,1.8936618991,1.6176893122,1.6259017186,1.374091593,1.1884711221
RT_PRT_ROE,ROE %,1,33,%,0.1118130474,0.1449480676,0.1539666421,0.1008784668,0.1482015576,0.1224337509,0.0833135584,0.1008784668,0.1399451313,0.0902443906,0.0979122802,0.1158523614,0.1399451313,0.0444935853,0.1403959003,0.1314119626,0.1177178004,0.0444935853,0.0284671071,0.0186539556
RT_PRT_ROA,ROA %,1,34,%,0.0120792426,0.0156990741,0.016790267,0.0112044031,0.016477049,0.0137113868,0.0094041592,0.0112044031,0.0150812257,0.0101506691,0.0109679365,0.0128269174,0.0150812257,0.0044321789,0.0149281371,0.0136822139,0.0121426679,0.0044321789,0.002833525,0.0018473433
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0270572902,0.0306881008,0.0331507936,0.0246672618,0.0319226034,0.0294497044,0.0257075921,0.0246672618,0.0280100655,0.024905527,0.0263667029,0.0286120197,0.0280100655,0.0247020808,0.0266358345,0.0252971536,0.024203926,0.0247020808,0.024049501,0.0236730221
RT_BANK_COF,Cost of Funds (COF),1,36,%,0.0,0.0,0.0,-0.0599095319,0.0,0.0,0.0,-0.0599095319,-0.0379991008,-0.0552839249,-0.0482051904,-0.0418194053,-0.0379991008,-0.0421544408,-0.0382520455,-0.0395389121,-0.0408694461,-0.0421544408,-0.0435275919,-0.0464111135
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.3949711588,-0.4169589462,-0.4768630631,-0.4791591182,-0.4225159756,-0.519115457,-0.6137851008,-0.4791591182,-0.3973230922,-0.4023706719,-0.474582275,-0.4387564899,-0.3973230922,-0.5833270704,-0.4696483749,-0.5640323239,-0.552942682,-0.5833270704,-0.5698390376,-0.5500755288
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,0.8800899482,0.8773651578,0.878148173,0.8984179075,0.8746648398,0.8546225515,0.8830870667,0.8984179075,0.9863076784,0.9151132891,0.9281017509,0.9534478401,0.9863076784,1.0389838402,1.0260445879,1.0304263156,1.026861138,1.0389838402,1.039524218,1.1021110724
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.0188199185,0.0189592932,0.0179812954,0.0265353403,0.0234279831,0.0274969074,0.026422127,0.0265353403,0.0253144719,0.0285930472,0.0264463127,0.0270737998,0.0253144719,0.0286226871,0.0258528297,0.0266453337,0.029903085,0.0286226871,0.0306711133,0.0308133093
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-0.7067582519,-0.5647146464,-0.5580041421,-0.4120825574,-0.4599277867,-0.4356301526,-0.3864714546,-0.4120825574,-0.4231604457,-0.3731427465,-0.3996036047,-0.3994978488,-0.4231604457,-0.4388735827,-0.3867936163,-0.411717446,-0.3470252088,-0.4388735827,-0.3780376909,-0.3171032322
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.1297,0.0,0.0,0.1343,0.0,0.1425,0.0,0.0,0.1241,0.0,0.1209,0.0,0.0,0.1241,0.0,0.0,0.0,0.0,0.0,0.0
