id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,3.2126573822,4.9627412576,5.2393499388,14.3435003587,5.9066076556,8.3924069014,9.9470614517,7.5358001234,11.1120961157,10.7235566139,9.3396209644,9.4285032448,10.1871638516,13.0764444955,9.8564470947,15.4923699073,12.022233897,12.4749279819,13.7759363238,13.2268939748
RT_VALUE_PB,P/B Ratio,1,30,lần,0.6846573525,1.0831280786,1.0638368585,2.342661296,1.073067039,1.1908879684,1.3482705375,1.4655689159,2.4668333903,2.1947874318,2.1648311246,2.2660705224,2.2850089093,3.1649984063,2.1392521865,3.7799880095,2.8661817292,3.0194084796,3.1097604689,3.4711232951
RT_PRT_ROE,ROE %,1,33,%,0.2318792418,0.229628491,0.2207822198,0.1915764606,0.1873814401,0.1468411987,0.1425813496,0.1915764606,0.2510054134,0.2163763184,0.24648224,0.2588994726,0.2510054134,0.2523424576,0.2367457075,0.2328629441,0.2390603147,0.2523424576,0.2470368279,0.2466187032
RT_PRT_ROA,ROA %,1,34,%,0.0145599259,0.0151014615,0.0146213732,0.015683015,0.0135469215,0.0108570024,0.0104655981,0.015683015,0.0218154624,0.0175760869,0.0208439073,0.0228949745,0.0218154624,0.0205085305,0.0208876096,0.0200852758,0.0201099883,0.0205085305,0.0199493232,0.0192943033
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0391110394,0.0411822465,0.0396827261,0.0323702273,0.0379467684,0.0348480793,0.0319470132,0.0323702273,0.0352706349,0.0326061782,0.0336223581,0.0344388336,0.0352706349,0.0292392376,0.0325377535,0.0315614693,0.0310980104,0.0292392376,0.0302940902,0.0291952818
RT_BANK_COF,Cost of Funds (COF),1,36,%,-0.0466040128,-0.045764671,-0.0477048913,-0.0672323977,-0.0531765379,-0.0597844079,-0.0642144591,-0.0672323977,-0.0474060851,-0.062908189,-0.0563194957,-0.0512015585,-0.0474060851,-0.0463995535,-0.0455262078,-0.0460748462,-0.047168314,-0.0463995535,-0.0494799965,-0.0520294507
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.3557290199,-0.3774719234,-0.3745078707,-0.3686246124,-0.4289556247,-0.5127643055,-0.4305613889,-0.3686246124,-0.2915070064,-0.3073595539,-0.2579458471,-0.3033288563,-0.2915070064,-0.2828957594,-0.2803760385,-0.2976000951,-0.2722498188,-0.2828957594,-0.3013611589,-0.3522598822
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,1.2213675919,1.1778015222,1.0908751006,1.1602384986,1.0652626675,1.1305751271,1.1542028185,1.1602384986,1.1710426714,1.1744008186,1.1016901526,1.1786488781,1.1710426714,1.1604437021,1.2013940881,1.1773850318,1.1892152464,1.1604437021,1.16562256,1.2148474216
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.0140270563,0.0139943456,0.0145508196,0.0133922926,0.0145452446,0.0242974727,0.0279468936,0.0133922926,0.0156771532,0.0138672117,0.0172731603,0.0196142756,0.0156771532,0.0168433034,0.0172866133,0.0174204316,0.0177974476,0.0168433034,0.0183571491,0.0185424909
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-1.2126757961,-1.4306534287,-1.4211128224,-0.937533803,-1.1105885326,-0.7207885094,-0.6746636599,-0.937533803,-0.8329283238,-0.8896308529,-0.7712036807,-0.7748747821,-0.8329283238,-0.7395003717,-0.7432191849,-0.7528711931,-0.7613291121,-0.7395003717,-0.6964747421,-0.667567628
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.1231,0.0,0.0,0.1224,0.0,0.1116,0.0,0.0,0.1333,0.0,0.1221,0.0,0.0,0.1187,0.0,0.095,0.0,0.0,0.0,0.0
