time,open,high,low,close,volume
2022-07-19 07:00:00,22.55,23.15,22.45,22.95,11691000
2022-07-20 07:00:00,23.25,23.5,22.95,23.05,11199600
2022-07-21 07:00:00,23.05,23.6,23.0,23.1,17945400
2022-07-22 07:00:00,23.3,23.5,23.0,23.0,11581700
2022-07-25 07:00:00,23.0,23.3,22.8,22.85,6665200
2022-07-26 07:00:00,22.95,22.95,22.7,22.95,9279700
2022-07-27 07:00:00,22.85,23.05,22.75,23.05,9170900
2022-07-28 07:00:00,23.35,24.65,23.25,24.45,40238200
2022-07-29 07:00:00,24.65,24.9,24.3,24.7,17762000
2022-08-01 07:00:00,24.5,25.6,24.5,25.2,16701100
2022-08-02 07:00:00,25.0,25.5,24.85,24.95,18607500
2022-08-03 07:00:00,24.85,25.65,24.75,25.45,14338500
2022-08-04 07:00:00,25.65,25.7,25.1,25.2,13127200
2022-08-05 07:00:00,25.1,25.25,24.85,25.25,12665800
2022-08-08 07:00:00,25.25,25.65,25.1,25.3,7664100
2022-08-09 07:00:00,25.3,25.5,25.0,25.25,7863800
2022-08-10 07:00:00,25.2,25.3,24.9,24.9,8967800
2022-08-11 07:00:00,25.2,25.6,24.8,25.2,15664300
2022-08-12 07:00:00,25.05,25.65,25.05,25.65,8391200
2022-08-15 07:00:00,25.9,26.35,25.65,25.65,13671000
2022-08-16 07:00:00,25.8,25.8,25.35,25.55,9490900
2022-08-17 07:00:00,25.55,25.6,25.3,25.4,11130300
2022-08-18 07:00:00,25.2,25.65,25.0,25.2,12921000
2022-08-19 07:00:00,25.25,25.5,25.05,25.1,7722200
2022-08-22 07:00:00,25.0,25.2,24.7,24.7,9667900
2022-08-23 07:00:00,24.6,25.0,24.3,25.0,9877300
2022-08-24 07:00:00,25.1,25.55,24.8,25.4,13326500
2022-08-25 07:00:00,25.55,25.65,25.4,25.65,8891300
2022-08-26 07:00:00,25.7,25.8,25.1,25.1,10738200
2022-08-29 07:00:00,24.7,24.85,24.05,24.85,15059400
2022-08-30 07:00:00,24.9,25.1,24.65,24.65,8084200
2022-08-31 07:00:00,24.55,24.9,24.4,24.8,7673100
2022-09-05 07:00:00,24.7,24.85,24.6,24.7,5292400
2022-09-06 07:00:00,24.7,25.05,24.65,24.7,6307900
2022-09-07 07:00:00,24.7,25.45,24.35,24.35,22424200
2022-09-08 07:00:00,24.7,24.7,23.9,23.9,10363500
2022-09-09 07:00:00,24.0,24.05,22.65,23.75,21144800
2022-09-12 07:00:00,23.75,23.9,23.1,23.1,5734900
2022-09-13 07:00:00,23.0,23.45,23.0,23.05,6532800
2022-09-14 07:00:00,22.65,23.05,22.5,23.05,10170600
2022-09-15 07:00:00,23.25,23.35,22.8,23.05,8396500
2022-09-16 07:00:00,22.95,23.0,22.45,22.45,16349600
2022-09-19 07:00:00,22.6,22.65,21.6,21.6,10742400
2022-09-20 07:00:00,21.9,22.3,21.65,22.15,6368400
2022-09-21 07:00:00,22.05,22.1,21.75,21.75,3707700
2022-09-22 07:00:00,21.45,21.95,21.45,21.95,5220700
2022-09-23 07:00:00,21.8,22.0,21.45,21.45,6962300
2022-09-26 07:00:00,20.95,21.0,20.25,20.5,16606500
2022-09-27 07:00:00,20.8,20.8,20.4,20.5,5440900
2022-09-28 07:00:00,20.2,20.6,20.15,20.3,6498700
2022-09-29 07:00:00,20.6,20.7,19.7,19.7,7927300
2022-09-30 07:00:00,19.6,20.8,19.5,20.6,16490500
2022-10-03 07:00:00,20.3,20.4,19.2,19.2,14937100
2022-10-04 07:00:00,19.75,19.75,18.6,18.75,15971100
2022-10-05 07:00:00,19.35,19.5,19.0,19.25,10610300
2022-10-06 07:00:00,19.35,19.35,17.95,18.0,18656100
